course_id,course_title,description,category,partner,is_paid,price,duration_weeks,enrollment_count,rating,level
956,Enteral Nutrition in Preterm Infants: ESPGHAN Recommendations,Improve your clinical practice as you discover the evidence-based ESPGHAN recommendations for effective enteral nutrition.,Healthcare & Medicine,The European Society for Paediatric Gastroenterology Hepatology and Nutrition (ESPGHAN),False,0.0,4,3052.0,,Advanced level
957,Laser Safety Awareness,Understand the hazards of laser beams and laser protection in order to meet the legal requirements for laser safety training.,"Science, Engineering & Maths",UK Health Security Agency,False,0.0,3,,,
958,Let’s Learn Portuguese Language: Basic Conversation Skills,Enhance your conversational skills in preparation for holiday or travel in Portuguese speaking countries.,Language,Universiti Malaya,False,0.0,2,1479.0,,Introductory level
959,Sustainable Transport in the UK,Delve into the history of transport in the UK as you discover how we can progress to sustainable travel behaviours.,Nature & Environment,UCL (University College London),False,0.0,3,761.0,,Introductory level
960,Connecting Across the Culture and Heritage Sector in Aotearoa New Zealand,Learn how to connect and collaborate in the cultural sector and expand your networks using a host of digital media tools.,Politics & Society,Museum of New Zealand Te Papa Tongarewa,False,0.0,2,,,Intermediate level
961,Genealogy: Researching Your Family Tree,Dive into your family ancestry and learn how to create a family tree on this 6-week online genealogy course.,History,University of Strathclyde,True,79.0,6,122155.0,4.8184,Introductory level
962,Chinese Medicine: Treatise on Febrile Diseases Caused by Cold (Shang Han Lun),Explore the Six-Meridian Syndrome Differentiation in Chinese medicine and how to apply it to preliminary diagnoses.,Healthcare & Medicine,HKU School of Professional and Continuing Education,False,0.0,8,1723.0,,Advanced level
963,People Management Skills,"Discover the key methods, strategies and principles of people management and develop your own management style.",Business & Management,CIPD - Chartered Institute of Personnel and Development,True,79.0,5,121693.0,4.73806,Intermediate level
964,How to Build Leadership Resilience,Discover the resilience skills needed to succeed as a leader and help your team navigate difficult times.,Business & Management,Nottingham Trent University,False,0.0,3,1358.0,,Introductory level
965,Doing Business in Web3,Explore the fundamentals of Web3 and discover how its emerging digital technologies are transforming business.,Business & Management,RMIT University,False,0.0,6,1178.0,,Intermediate level
966,SMART Tourism and Responsible Travel,Discover the fundamentals of responsible travel and learn how smart technology can help inform sustainable travel choices.,Business & Management,Nottingham Trent University,False,0.0,3,815.0,,Introductory level
967,Introduction to Teaching Sustainability and Climate Action,Discover the role that learning for sustainability and climate action has to play in tackling the climate crisis.,Nature & Environment,The University of Glasgow,False,0.0,4,1194.0,,Introductory level
968,Introduction to Climate Justice and Equity,Learn how climate equity and justice can help the most vulnerable people address the effects of climate change.,Nature & Environment,The University of Glasgow,False,0.0,4,942.0,,Introductory level
969,STEM Teaching: Teaching Science Beyond The Boundaries,Discover the importance of taking an interdisciplinary approach to science teaching to inspire the next generation of scientists.,Teaching,University of York,False,0.0,3,1281.0,,Introductory level
970,Programme Design for Children Associated with Armed Forces and Armed Groups (CAAFAG),"Create quality, gender sensitive programmes to prevent recruitment, facilitate release, and promote reintegration of CAAFAG.",Politics & Society,The Alliance for Child Protection in Humanitarian Action,False,0.0,6,,,
971,Uniting for a Sustainable Future: An Introduction to Global Sustainability,How do we create a sustainable future? Discover the path to global sustainability and how to take sustainable steps in your life.,Nature & Environment,The University of Glasgow,False,0.0,3,800.0,,Introductory level
972,How to Implement Industry 4.0 Technologies,Learn how the Industrial Internet of Things and smart manufacturing can capture continuous real-time data and boost productivity.,IT & Computer Science,RMIT University,False,0.0,3,1323.0,,Intermediate level
973,Climate Solutions: Egypt,Explore the effects of climate change with a specific focus on the risks and challenges faced in Egypt.,Nature & Environment,The University of Edinburgh,False,0.0,5,376.0,,Introductory level
974,Fundamentals of Economics,Develop your knowledge of key economic concepts and learn how to analyse the financial markets and global economic issues.,Business & Management,Sentinel|9,False,0.0,4,,,
975,Community Based Research: Getting Started,Learn the skills you need to carry out research in your own community using the 'citizen science' approach of UCL's RELIEF Centre.,Politics & Society,UCL (University College London),False,0.0,3,4623.0,,Introductory level
976,Enterprise Risk Management,Help mitigate company-wide risks as you learn essential skills to develop a robust enterprise risk management framework.,Business & Management,Sentinel|9,False,0.0,2,,,
977,Active Listening: How to Be an Effective Communicator,Explore the benefits of active listening and gain the skills to successfully communicate in your personal and professional life.,Business & Management,BoxPlay,False,0.0,1,,,
978,Digital Skills: Digital Skills for Work and Life,Learn how digital is changing our personal and professional lives and develop the skills to succeed in a digital age.,IT & Computer Science,Accenture,True,0.0,2,,4.68123,
979,How to Make a Short Film: An Introduction to Filmmaking,Do you have a passion for film? Learn the key skills of filmmaking in this practical course from the BFI.,Creative Arts & Media,The British Film Institute (BFI),False,0.0,4,7401.0,,Introductory level
980,Why Research Matters,Explore what research is and why it’s so important to us all. Find out how to make evidence-based decisions.,Study Skills,Deakin University,False,0.0,2,2508.0,,Introductory level
981,Digital Wellbeing,"Do digital technologies affect our wellbeing? Explore the concepts of health, relationships and society in the digital age.",Psychology & Mental Health,University of York,True,39.0,3,17223.0,4.60504,Introductory level
982,Digital Skills: Digital Marketing,Delve into different digital marketing strategies and learn how to choose the right technique to target your customers.,Business & Management,Accenture,True,0.0,2,,4.74781,
983,Digital Skills: Mobile,Learn about mobile design and development as you discover the techniques to create a standout mobile experience.,IT & Computer Science,Accenture,True,0.0,3,,4.59431,
984,Digital Skills: Social Media,"Learn how to use social media for business, from creating a social media presence to measuring success.",Business & Management,Accenture,True,0.0,2,,4.7,
985,Digital Skills: User Experience,"Discover the fundamentals of user experience (UX), the basics of visual design, and the tools needed to become a UX designer.",IT & Computer Science,Accenture,True,0.0,3,,4.75151,
986,Self Care and Wellbeing: A Practical Guide for Health and Social Care,Learn practical self care exercises to manage stress and improve your wellbeing so you can care for others effectively.,Psychology & Mental Health,The University of Edinburgh,True,39.0,3,7298.0,4.85227,
987,Designing Human-Centred AI Products and Services,Learn how to design collaborative artificial intelligence (AI) services and products that benefit human values.,IT & Computer Science,Hanyang University,False,0.0,6,2026.0,,Introductory level
